Id,SalePrice
373,181032.1044316493
2554,123974.00616492718
2382,254775.7754251785
1985,82530.09262887253
519,215241.93078303718
1093,199179.24845958306
864,248133.34303139098
2889,154410.52865410756
2308,165523.84602070585
986,156644.42398188304
1302,129934.91513665533
585,157680.52103464335
2708,144233.0844377888
147,128750.06487559335
1441,223133.3324706389
383,177468.43131569074
285,149439.72126537023
181,111983.0454060135
358,163883.32226549095
780,155254.96274799344
258,203018.76479410953
1865,197935.93550177623
692,115899.87069084142
2902,308492.2170460439
508,236883.08677888283
2638,126969.67128791782
36,158009.15443117582
611,167554.4024901181
2281,135687.6204797713
1678,134728.3805958795
1696,425176.2570489946
1557,81974.44034791201
2180,151847.9382513721
1726,225770.58836012398
951,150866.99440489986
267,220243.5209387806
2706,132024.07264673113
2221,215193.53680174
1357,146131.67593067148
2901,293728.380584367
347,184114.56755208192
2164,193522.06946212242
1586,304334.08449334383
360,167542.71633431464
1769,239450.05813407246
2617,167276.42836997012
1879,144767.95386338898
991,194312.3190045808
1535,125638.89246638211
1191,147949.61318580166
1579,207796.39695304513
1882,141288.53827699277
1510,122699.95759680933
2196,145821.4792403874
1845,166140.4134285775
2336,372195.2299229548
942,82533.07369705508
861,120958.18983482472
2555,112304.03843447474
1392,144281.18362108665
2099,243883.54932225955
1543,129803.8029030928
948,254737.90804208582
1239,151668.92810256316
22,192665.37978847118
2796,222009.4170713846
2747,175370.8498998082
92,296674.42362739815
210,152257.7904396991
1858,220809.23618184062
2228,178200.90697149167
447,208981.71894568726
827,225844.20653876013
1649,211504.35843093132
682,125911.60986317387
2698,95349.84702759543
494,184342.69929711812
214,86753.3169444631
2441,232908.5122084563
2679,85228.88350283419
1336,120309.60705096563
465,197061.72437139574
1524,148351.32249346463
2543,123169.4109117871
631,129509.32031692899
2452,319384.25725230214
228,161010.6496626089
126,158385.83978516242
1092,221057.736251098
1122,188363.00974346034
932,185826.9078201985
1980,82405.39980588088
2171,117746.9763811657
551,155031.860688327
2768,171692.88848271174
2056,116123.55299585198
1159,354581.69685444754
2645,110870.74915146807
1174,180265.9167072964
2266,209262.67258245844
2462,382080.25161382154
1219,149152.93201450884
2922,178242.64199008083
118,139704.4306757135
474,187458.39138064985
2576,143732.8846389273
872,280956.4593467869
1077,227021.39078196694
1536,126609.1926156532
1150,131958.08396278866
2341,288629.834269799
1931,139002.4961594586
2785,131921.9132716449
2538,131075.7879152206
597,200149.4112587712
464,194644.51642048606
233,221205.16299210166
2169,136722.9388849413
2123,179006.28419922775
1867,160266.48656834257
137,245674.3615604581
515,220164.37626449793
933,128138.54638684419
2784,156010.41570373782
972,162865.79807701826
599,157829.06004660742
2614,138728.2209340948
2582,145603.23593205353
1409,153229.17457890057
175,87514.90910954398
352,221395.00356121137
976,103788.07352306836
2134,195659.08864994947
984,119310.3285333635
2396,378228.46145340655
1673,154449.89586594992
404,121002.58482528222
607,158819.0545145177
814,155606.35716865823
868,194118.92591273168
2271,188855.33110900345
1633,222552.7040172139
337,169495.42018822193
2765,143343.5084976411
1746,236091.00649382893
368,278308.8365731724
2806,203416.20085050812
1662,181836.34824878312
1234,199343.70845814253
1373,133561.0196583332
1672,109693.05367040707
1939,128132.27400063619
