Id,SalePrice
1204,185441.10636526014
1829,253587.7361117402
2419,185150.74292283697
391,146644.1915679278
798,112455.57035816969
481,193970.41094336848
193,132252.5067441598
555,123272.63650308923
899,60763.04806769921
2357,186038.24325479925
328,125607.33446388431
1356,113198.83894661652
1154,105771.5626161303
1730,175762.13537754465
2249,160123.80779897815
1119,269304.6669178087
2856,138771.0814098091
1394,130008.34327321847
2587,123329.29616128717
61,323554.993424352
2661,176704.53766203835
2711,135640.04151317067
1147,178791.59143741912
757,137929.7067783205
2623,107669.98892713703
2378,139258.7498017845
1413,129048.11556525313
1722,207317.67385561598
1112,218628.68758326749
1623,198498.3116475014
1201,186281.7266239401
1513,110954.7970300301
957,502659.201513841
1171,263030.2386924328
1145,189043.19298880277
2726,230975.44448875208
703,150210.66060052466
760,92203.99450915257
1964,159793.89167901166
2512,176308.34917511814
159,137584.8352857084
1281,160612.65166649758
468,178225.78638974894
290,124456.24568208902
665,94775.02424836998
1463,248863.181282002
1792,230571.228647399
923,150391.55561859466
500,251674.33832366808
1408,170721.34325500863
331,90210.75109071542
170,113678.94045994402
2192,103274.83435498775
2571,302181.6537413858
2314,177590.44034278175
2647,91946.01774730773
422,451195.3466725299
2457,373430.310349757
1838,206602.8074068245
2805,254460.12050802712
1645,155461.91928884352
1711,286303.3158684761
2825,239577.710899877
322,359001.8815105831
2103,241742.2595960531
342,113279.71343590079
600,127632.86494984342
488,182535.227212892
1725,300658.0987167037
2246,277249.59658225754
2847,159480.6095500442
806,232904.3864368639
530,223846.552779641
963,186184.00470718797
2678,95952.4035564299
171,91153.80765838147
2401,466893.07902056753
805,221108.1713943128
2259,224798.1950287269
1748,181620.08564742916
1361,132273.71861649875
1677,111236.3410606515
1406,147741.95698456236
2322,253065.0330507811
688,148131.96509833998
143,144127.72131990566
804,208007.89943554954
1214,158205.9011669125
2828,139992.13195005385
1999,155148.81568264574
2467,199593.812510913
2665,147433.0695053821
1538,390747.49336416065
398,120047.65808481237
2822,132804.17920605556
2157,141533.6042448601
1856,193114.3926938485
1269,104127.28146721596
2570,117090.28942728111
2320,226117.38701371584
1517,137437.89060841707
2304,122751.30082967781
1312,103209.10895329084
2012,134520.54163497456
506,230867.96405347763
2865,223936.89515085184
2367,99962.20420292956
554,81523.93203383859
238,130541.01665133321
1954,120848.83633880016
2488,124363.00146396586
2291,80517.82215737364
1969,115756.57763050548
2725,162113.62656119143
1482,148580.59180652993
2763,188011.7119559602
503,241139.7743840785
1584,242683.9063474885
1531,138818.3969615202
2210,162610.51525351132
459,329979.61277737556
556,138260.03343113602
1347,127771.86693657559
1290,82081.79472586728
1388,104087.19982762233
1571,297528.73078336165
2754,196529.68089960594
765,125063.25589868474
2494,128292.59841391504
2870,240951.25521995296
7,210018.58929927292
1114,256791.46346024147
2418,271855.18998150865
291,127593.35830167058
18,312538.83759815886
39,373775.6792243519
1001,242853.32509886977
2442,226413.4652117004
616,109766.9567565047
2680,75978.72951882351
1414,132272.87981671435
289,152927.10018521635
40,252055.12396233948
860,121659.09344960078
409,135031.32766377524
673,148033.7735852981
2427,175956.74927104497
2036,216370.8810414103
2564,141375.56025361334
642,141784.24673672102
1008,181711.53228042068
1908,125432.87429168796
2519,197849.59603379862
1369,93852.57180824473
2855,173672.19929510195
712,99909.61136784244
1943,110503.87085451769
1958,117758.40288728083
107,153879.14423703947
2295,187687.00689252885
704,99729.55405926281
676,190615.60110188668
259,177924.38996735946
93,286809.13280034746
106,244297.28363361539
2315,179806.05369442274
1050,112002.08309260971
1095,200140.46343513543
2709,142966.83248394355
758,117016.03673768176
1496,154753.78304614793
2370,122001.52268174101
2458,290621.06887853093
2733,132481.07426760683
161,237639.72838270044
726,150303.17127436673
845,198125.83740955565
947,244263.75140385167
2232,106948.82557125742
2563,148879.52956310086
2299,132188.79379115583
211,81913.23304080467
605,148846.0369416994
1478,197559.4237465741
2247,276352.12901893846
2274,189693.6924993579
2869,209598.47300338783
967,205386.60626147268
2656,128050.48438942773
667,178176.5881774254
1042,111509.6630835697
2023,156225.7712886516
2447,407501.83206488943
2055,133449.5477656261
2275,295401.10391626187
2204,172541.146970943
1563,279703.97678029444
483,202581.21549810597
796,123555.67704520978
1526,167313.70864657155
2042,118964.39811898927
442,348396.01765101135
1693,329960.4143907819
1468,219221.07960477562
1430,194657.57233240287
2605,119097.52246761201
1529,210939.42157040606
335,145666.0533519301
1287,129465.76347630564
31,99219.27007831822
1785,316269.4420138561
82,163719.10981405125
2620,110142.37574205882
252,195435.56293599447
721,64557.979534892416
2165,184478.55154223857
2316,184509.0068436923
775,127300.8318148045
1558,72767.6565848466
17,216535.98533592437
1022,205410.44328987208
925,135429.28787958183
438,267701.0635154797
1270,139923.08586638005
1272,129465.13765166716
215,128686.835909589
266,226967.64689970712
2402,263832.0240228875
1250,129731.17879054797
1984,100009.2382429521
1279,144926.66884862477
377,248376.38444288814
1252,107734.38630624094
2156,256216.65284750162
499,312833.5708557636
1374,129090.4958595501
2898,248648.01400588363
401,119289.2991966776
2721,143112.3320611929
2078,232933.19072544
2589,127111.05036762592
1946,212383.0248962486
1334,125230.64416631385
2781,221290.7970178574
431,412178.7603273706
576,188604.56716650323
1474,202878.04170778574
2254,144944.0365888929
2155,277803.21640993765
885,99292.89133279494
643,141790.78306115582
1944,125359.79311193476
480,191804.32803703277
2845,94068.96693347947
2387,309401.61993970716
2407,196953.38953204214
2527,165581.53238811807
2514,155021.68207423727
629,130258.77410745055
80,213107.95162545113
1876,139203.33839927395
1546,130061.40410486629
2518,167978.44566461458
2347,159771.56130131905
783,227869.04560251316
1322,57642.41397526644
194,88754.39468792717
1770,283147.8215377052
2143,138109.14389501058
1229,207610.61556101192
511,275154.39722072607
46,215173.2815660584
1348,152488.20392052378
2465,194190.54217387456
387,223083.32371781243
873,212291.6412594866
1918,116404.17791799357
2764,236659.48720604824
2184,126606.90542621633
934,130487.9542778416
1920,134111.83101214468
2631,142789.51930312792
1768,794432.1289449012
2040,118922.81069825587
1749,211196.9119433427
834,228402.28139706404
1457,227548.4991907102
79,125715.71769549904
2302,131879.71612521092
1817,146069.6789654946
2755,224865.23912825182
359,175940.02941333162
2059,115396.52819059299
2092,237216.9679279621
2516,224591.86917411303
150,120042.38136105973
1656,130202.62396888439
83,95022.17856677693
2411,176745.46178393727
795,80845.03606595885
2312,219845.7510342477
2917,101705.397808972
1624,176887.2914365407
2215,325663.35937540134
1211,151816.36501195314
1485,153897.70337545
1024,166258.75834158817
570,191679.3175906718
2874,142786.20318443794
700,118790.36914472279
2756,207835.23501056532
2022,176556.21858798794
583,230936.32979524098
2392,382343.2280151498
2424,178373.56184970128
212,106561.37430787174
736,132612.19566156194
1610,162153.2159938312
890,115895.55435572153
467,177797.39820346757
578,213339.21891845093
1747,189220.12808144756
1149,158621.965177056
2758,254601.3593450859
857,146075.1732229195
2219,283524.2052055719
733,78767.67778792519
2909,107977.55187701047
1798,256436.21591338914
235,120511.15383453926
2366,123648.79261901497
1027,133015.00185508025
1195,143502.82187904563
1303,70196.22045721523
148,180895.40083715518
608,154235.90815634004
2515,196537.7158802589
821,276234.8305275054
2500,258930.16307644133
745,104171.08222295484
741,122118.79532815792
1611,108350.59456450831
2532,127165.06776634953
1081,230780.6940232676
1692,467430.5851239686
2520,167172.92558109318
276,107251.97102878871
1992,128778.12610578693
663,64183.15551185469
418,124543.74754177456
1733,197964.38391865365
2359,150894.57517375943
253,188078.8941113692
1518,187351.24691488376
2035,132842.43640548488
2919,81564.47764549084
1540,263903.28897145763
2120,145536.79291458818
1674,172478.06730395896
256,154671.96831092576
2361,113089.2838130677
978,82895.69473558335
2280,150402.49921739037
2095,209561.37427295107
1709,327881.4170190278
2801,248794.10735131707
1246,119090.55058194001
2373,103631.03994901842
1055,275367.40601051034
2017,123628.55775570923
1099,243033.0092420084
1344,87236.47088795509
835,193943.33516447095
1117,223973.0027044456
2043,99462.56466886691
2085,129804.44156998837
410,138960.88751471892
2650,118183.59672099742
2867,183687.2033877966
1668,119246.17714674617
1161,163209.57014509823
2122,173086.37418469548
2539,153429.76721732898
1047,139965.1381530569
1445,130294.45721676103
541,124733.58366074735
569,215856.27689333237
1276,116607.26205676267
918,157731.17232020307
326,167720.14017546087
1936,131872.44873060632
895,93463.60644321634
257,147586.12917023528
1241,184431.14328380892
1545,123227.7957579294
1189,166674.48704476067
270,143871.76065493244
2066,162921.3864444054
693,114727.55615496002
1259,136739.74866137083
2916,152064.9149886983
2321,289287.7236147335
1977,78265.19282225292
1895,143607.535165582
1240,156031.5832504465
85,148095.347191914
1823,121665.17035639932
825,287627.9047972626
110,226260.98455183825
697,116583.73563018553
2297,117159.2326101549
1231,141108.04518364216
1355,131812.70733891125
968,339514.92844779044
584,205339.0754748539
1315,122991.25155053438
1606,152189.286607226
206,95421.6903548962
1685,361865.90086086985
2016,137644.77109734542
869,198717.7662921166
2135,126023.52211413077
2346,180977.4926717111
2430,224148.82748698298
2198,61445.60025812731
2652,123149.7835575439
27,119536.83475855317
241,172572.21338545327
906,119896.90334087677
1506,116346.14197875877
2098,391517.9911228931
1435,220570.26420239947
2213,135253.3498909836
1274,136696.70728631018
743,37306.88425830113
1737,190903.22976104022
2797,277101.09172004065
2185,67303.418407774
58,174490.15077562438
830,188299.00523854003
808,115146.0624130915
680,143955.45656936392
1153,107480.44881858276
1291,130286.84681199104
1818,138167.9220470799
2161,182513.7136194793
1883,110929.75180206688
350,355164.4604910528
2473,139187.65999376008
295,182459.30016185145
293,190359.93856625163
859,133590.9388545255
288,68898.0980742364
1578,146102.4791022794
102,172636.76825483123
2831,140083.5886150327
1030,158631.12618087555
2551,150721.96079887138
1286,147486.51361246684
958,320553.40715440735
776,132155.46140174646
72,239744.55021617055
2263,246762.62263753853
1866,157835.37887440232
2876,80252.57982408137
2146,243144.858557909
103,170048.1219590573
1500,139151.8892322229
492,182140.24818942667
167,151652.67986766202
2597,125178.38779331584
2685,107737.65676660939
1035,164494.2514383924
1220,78762.70418513635
2602,162498.8452023648
2159,204925.37464307004
695,132631.89781186523
1109,256279.9864531088
640,169528.01338822665
1652,150872.43104658663
2090,194223.1989423223
1188,183798.51527005134
2345,235578.3883213393
1059,449572.1774379351
2751,230608.6824529858
128,209818.90080795565
1523,183587.19523497619
2925,182919.31573284644
2145,290236.76806077006
1121,221274.77998747883
566,254986.02919498552
565,237317.6252541647
1331,137887.0166360223
2928,121076.50279830862
156,145757.10060114836
797,134424.27900354116
327,92019.27015718412
2859,146510.64908292773
1453,126197.10039899309
1762,343802.5242445039
1868,204772.3417882652
1760,181672.6766072794
1113,245524.70766438587
1812,188866.96096004357
117,156307.96615255732
1142,204584.41247540584
2342,411067.3158776766
927,153172.2525094336
2478,185967.74390944763
655,92136.08281741156
2064,130310.65394736621
369,254153.64558241822
2239,117593.08148551428
2732,229016.73803387256
1653,157834.44545074555
959,220068.79088190483
2395,351853.2873158641
1412,109880.66820615051
271,239266.85020060217
1484,148299.27448131793
1497,146555.94281144592
552,157757.16072926545
2,122922.47704005639
1855,291741.67420095316
4,281749.71058862703
2292,156833.6077222576
134,144186.84403112167
646,102952.32872073946
42,286150.6557244156
532,220882.36991223058
713,94180.33038562602
2561,136804.32264905472
2360,135842.0888996807
1333,123589.39739105699
1407,231201.16307838328
2892,302931.96122228296
574,200864.9534706879
1227,166348.4304127815
2591,205508.76338722827
1476,206007.95490879912
1125,249771.15073343413
1446,142079.7280501735
408,114004.39254436632
1101,283941.2293144709
2251,184803.47893018715
373,176246.77793281086
2554,138530.93947770144
2382,249385.12676811402
1985,88763.80010317183
519,238764.94063484127
1093,195393.32999380695
864,238914.10321820757
2889,144422.8455723468
2308,182520.2382087455
986,150225.28583400536
1302,147316.67677725825
585,156852.35233297528
2708,150668.86900865595
147,134192.10606163787
1441,222427.5824744273
383,181342.07637633552
285,143516.17081459242
181,113217.52141537904
358,188778.05823019653
780,154602.0915186777
258,195872.84887749184
1865,212256.04391781538
692,119798.96584412201
2902,345895.2869340077
508,246898.4814382843
2638,145245.97933776796
36,140566.6205126093
611,167804.41098545058
2281,144753.2506867177
1678,116669.31221131148
1696,498961.6291437877
1557,58798.60478195419
2180,154167.61256503238
1726,209779.7521655131
951,147942.86149470898
267,219257.77173320283
2706,136963.35549997352
2221,262438.0817856467
1357,162041.1153956154
2901,320485.29926897766
347,171958.40624839187
2164,183962.76688764704
1586,313097.6876003584
360,156558.1606189885
1769,244192.76435379023
2617,138860.89266042144
1879,137450.86583839625
991,240813.67014497615
1535,124622.43356457431
1191,145589.70729911054
1579,204728.52680133813
1882,49178.92478189152
1510,134101.35735073953
2196,113077.47920913703
1845,172017.07708458518
2336,387691.2894160617
942,92203.80174065728
861,130266.1388923536
2555,122329.68141573058
1392,153550.61608984604
2099,240141.4183701152
1543,119296.9198753755
948,281644.0980525055
1239,172548.91800233346
22,183364.50505553986
2796,229993.3435367611
2747,174750.56805730288
92,283970.33781104046
210,165995.8998968636
1858,198031.87611089533
2228,161571.91321290206
447,219108.60976531307
827,232687.13661008907
1649,193210.3734279866
682,131182.495399274
2698,106090.75075784158
494,171543.02909617353
214,78950.38613877236
2441,250948.6140813395
2679,100920.40850677837
1336,111410.73160327511
465,176002.77943964844
1524,156298.10268147502
2543,119158.32880508678
631,139651.6602145212
2452,306350.9885058499
228,141435.4174937068
126,169492.454499632
1092,230123.94346111236
1122,212207.84096609987
932,209889.16743066235
1980,76040.34277911232
2171,109180.30034367992
551,170764.1603740763
2768,161289.33651426018
2056,114257.47896513312
1159,364085.9041517553
2645,120141.92081400445
1174,169006.08187156334
2266,208564.5690409398
2462,456746.479743703
1219,148627.71743791676
2922,178974.76358525097
118,140658.40605584337
474,166538.60413418396
2576,145408.1649293601
872,285792.04170357675
1077,202331.89661538653
1536,145626.33990910862
1150,118661.52480653468
2341,319038.3755551464
1931,154249.48469522613
2785,135032.65184087382
2538,129627.04032343476
597,203757.5176073685
464,174667.4996972446
233,243583.70676254437
2169,134023.72198269662
2123,172998.26234665138
1867,173651.41338573306
137,242711.59101473706
515,252362.1799572829
933,113474.13018947882
2784,162681.43167189998
972,162999.21306171714
599,167317.3639497107
2614,129256.95222094379
2582,140576.95387330584
1409,163159.4637373833
175,109606.47152283051
352,214871.48872470134
976,96304.03525480878
2134,188489.79057328962
984,119995.8729996695
2396,381539.84689715825
1673,142216.79109134543
404,116628.31854635797
607,156880.45529130177
814,140763.2348208655
868,185752.97350817022
2271,192247.612766401
1633,211603.72339192274
337,155258.35217393152
2765,153402.10986623281
1746,248992.9512565866
368,312510.1879203003
2806,202516.27148980374
1662,189101.262589744
1234,211070.51663452893
1373,129862.9170860718
1672,120137.15091184055
1939,126136.88889655647
