Id,SalePrice
1814,230415.0667703242
2446,537040.1479230248
208,140023.64750078725
1679,110606.79607801269
822,329743.4903961157
6,195758.31854193888
1781,366213.88187006064
2397,285060.9100184608
2340,297605.79835748987
1618,173169.73832738947
2843,142640.9918499107
1061,366233.5723261817
2786,136298.35113722333
1935,131517.05571961493
1341,126920.28728886238
521,263093.69483803614
2136,148844.2479049808
996,209883.19587516875
227,151506.39446975788
135,166070.28966804288
1167,165319.13590609556
294,223154.0233813975
1776,192433.26752105195
540,151462.50122175916
1717,197108.3555606392
2303,135125.93757469914
116,172789.71135168092
127,146276.17930229087
1371,133933.21419568546
1014,159960.79987364763
1507,113040.5504058422
702,112662.88289276342
750,135739.16581001334
261,149625.6301367281
1559,67972.48113444872
577,195002.05456709763
2812,190294.73091568975
2080,146248.73455392066
1368,113102.60558683814
2376,132350.9184368605
659,105889.54989168979
1235,140083.68583118782
332,84292.29730202873
1917,137231.08077521456
2094,266953.6170034506
1460,244685.3388275269
1471,228489.89113282424
1509,126092.74323305562
1922,132947.95074634382
433,544529.0292067745
460,251130.90072261434
1116,224336.71882955814
1137,152470.4675543857
53,170491.4991656907
2354,253359.91835337668
1475,190764.81235834523
1761,619865.2204874713
842,149216.03415079621
2739,185696.61737911415
2509,153478.4030367508
1007,193434.94030915055
2610,176676.78653652378
1952,94664.58775817338
2719,164116.94369565893
2921,85863.70643120732
1966,147384.67909719265
292,113783.64927570794
1204,185060.41779442277
1829,249750.57689634204
2419,186905.10075875433
391,152768.26024625567
798,112433.99920278572
481,200622.63093834714
193,135458.47676859342
555,119808.75561705056
899,61633.26068069122
2357,182429.2192516306
328,126671.74461487561
1356,112006.78977387307
1154,114684.3589573582
1730,180234.5154514876
2249,164682.3055230722
1119,273221.7673680724
2856,144650.86223918461
1394,125065.68179635894
2587,124752.33158221732
61,321830.1039757421
2661,177201.1399855002
2711,133498.478428263
1147,185368.46390772727
757,159054.87753831988
2623,111048.98014662236
2378,144668.13867009818
1413,128067.18499693643
1722,214150.4067428284
1112,234771.38661877732
1623,200965.28838813773
1201,200453.25807244575
1513,129876.8857314613
957,428181.022449154
1171,247013.93417421987
1145,185604.010634892
2726,220339.25676735785
703,138641.13566420888
760,98597.91398379215
1964,162064.96041495036
2512,176070.89966970982
159,117152.33242399972
1281,160436.1516873242
468,188141.34449338785
290,123598.13060834474
665,87969.70612994509
1463,236903.2650569207
1792,215574.9611787678
923,149432.54879428403
500,256964.93467794865
1408,152574.0469934675
331,88974.93879703416
170,119830.97699099143
2192,107357.81621356738
2571,333738.52703128976
2314,182746.31721312983
2647,96238.48476574649
422,442073.92477850127
2457,346282.1060329279
1838,213137.02994547877
2805,253089.4947807776
1645,150920.18752128383
1711,287887.82400322764
2825,234245.8031577758
322,385276.447314777
2103,234768.3855787572
342,107025.84706421389
600,130919.63551242178
488,178270.28020018587
1725,289938.67466433864
2246,272041.3299675365
2847,156676.5937852741
806,225326.87074674442
530,219694.87687174184
963,187988.1066340741
2678,106118.2851382531
171,95336.231208919
2401,465073.6863102241
805,224024.03376006117
2259,225081.47195209615
1748,190025.08552536846
1361,131303.10933001147
1677,108485.44761663408
1406,152239.13772004613
2322,256080.15137152
688,145815.45518193155
143,134321.52667401297
804,208710.75509033844
1214,185585.00719646143
2828,132003.99410288714
1999,141036.90621204337
2467,203487.28025497423
2665,133068.25600007892
1538,345187.58365454915
398,127736.77361896817
2822,137551.44043462788
2157,143501.3326957676
1856,196146.99622711848
1269,111964.23971351558
2570,113943.50832980378
2320,225122.93276117282
1517,130314.60990683825
2304,118587.19447405293
1312,108616.95057837693
2012,138402.8125365585
506,234839.55068870305
2865,225441.78177571128
2367,95921.3537502184
554,78316.53584371462
238,126990.69768266665
1954,123192.17191874204
2488,120179.27924334476
2291,84796.23899356292
1969,122838.05005784295
2725,165161.54624540624
1482,154596.1428786612
2763,192497.06765531373
503,254258.963377465
1584,252504.19232161727
1531,146520.24405825886
2210,153622.9608615818
459,322777.46036343504
556,142283.67852623056
1347,125239.78077187312
1290,84414.46978911856
1388,105906.47718973567
1571,273589.50989178027
2754,204202.6188322162
765,124177.7426322113
2494,127920.04869134631
2870,241408.60606658473
7,217676.89144477644
1114,250070.5965490262
2418,253166.9370490369
291,117998.05200238702
18,318826.5724090349
39,373187.81030317175
1001,247752.77908736104
2442,219416.034362504
616,124904.377138621
2680,72219.11899467888
1414,139523.55289660432
289,180082.08203438245
40,256621.75607600875
860,123858.62515418047
409,129025.99020299426
673,141706.42908963782
2427,181664.5969401774
2036,205627.7775152617
2564,144890.3224879734
642,137672.61197478938
1008,178940.2104521152
1908,122223.67123334335
2519,201116.98319668512
1369,91126.04528359833
2855,177519.92924245392
712,101367.08577974055
1943,112175.66016530596
1958,114500.94504186853
107,160242.77186930503
2295,176909.58823082122
704,95878.07445002222
676,173460.08724156587
259,178124.68945791453
93,274540.2745968629
106,245954.97041967663
2315,176259.6975673105
1050,112864.11227947939
1095,199958.20932511005
2709,149119.28984182014
758,112330.91213521516
1496,150058.99659580147
2370,114924.30297725523
2458,292669.3476907861
2733,140495.53831261772
161,232763.67999364287
726,154351.07808398618
845,198747.4625377099
947,240102.43059582604
2232,101441.14068942968
2563,133964.19962988308
2299,132403.9704181803
211,74052.45402899485
605,149830.42814920435
1478,190748.67065117593
2247,273893.34363811533
2274,191758.90863119543
2869,214530.06836829783
967,204642.97505260335
2656,130030.25034325485
667,176971.18736336063
1042,107405.19673973376
2023,159479.4625791591
2447,390982.76464688935
2055,132844.3763014881
2275,308785.464056293
2204,182418.7898868536
1563,267570.8485857956
483,210674.05399347527
796,131917.4975800775
1526,167316.11453005817
2042,110476.28028380204
442,343148.5877779784
1693,324381.1682300498
1468,217853.5517615985
1430,205803.95084631693
2605,106201.61897003594
1529,214521.69908373055
335,147655.6436279356
1287,124683.29810873623
31,103144.85475542746
1785,331526.38746644364
82,157720.94721854164
2620,117011.34146769912
252,196856.95964984767
721,72977.47424328815
2165,192952.5932746855
2316,193559.9899547363
775,133239.75505876305
1558,80715.52827720917
17,193398.3809702588
1022,207200.55649677114
925,143010.84715072502
438,270127.18140759174
1270,138645.8528737807
1272,133572.06717558514
215,127033.68079109603
266,227563.7617375338
2402,276138.59768892307
1250,124817.63631709022
1984,105854.72599760174
1279,144059.21051171786
377,219626.80967270554
1252,107454.18316541509
2156,252560.6890616057
499,310903.37638671807
1374,140269.75505097857
2898,219468.76285657854
401,113855.46744618846
2721,144353.11958139003
2078,238653.26380014129
2589,131398.65999731128
1946,210521.06501575766
1334,124534.48612454528
2781,231164.37531803225
431,409604.308379556
576,188658.47739406282
1474,204624.0503644576
2254,140870.5067442838
2155,271626.298455662
885,107114.54735641292
643,144962.51921615013
1944,125126.49427340465
480,191507.31431684404
2845,99622.95314845482
2387,309600.90504023817
2407,200887.1254833076
2527,177633.23663965528
2514,155272.65334515148
629,116880.71554981449
80,208818.76285262578
1876,144579.77733154505
1546,124961.50794048398
2518,175815.06311723602
2347,152171.48202173592
783,225349.00008108738
1322,61952.019002546265
194,85023.01976783277
1770,293431.6555030626
2143,153752.7698233886
1229,211903.4127896935
511,262465.7121067209
46,220896.88089149792
1348,144248.2391259691
2465,192881.7285661036
387,220747.4977331179
873,220946.72577120297
1918,120798.06285816283
2764,230134.74460593046
2184,125042.05829909346
934,131911.2783053548
1920,126063.04560930672
2631,147259.190403655
1768,687089.6719753678
2040,113215.44077861425
1749,205921.68683244765
834,243925.88427426587
1457,226655.47464314778
79,118922.19209210887
2302,131455.45227664718
1817,155661.76418340535
2755,231937.11774312955
359,180139.43731817493
2059,118287.81557504217
2092,226868.3570250314
2516,232360.14914509037
150,110460.02640630642
1656,132289.05534435803
83,97842.61943163985
2411,179478.38794942194
795,81488.98379240333
2312,206931.38321342858
2917,99483.83182840522
1624,169835.73653694172
2215,261912.14877207953
1211,144699.1336689624
1485,162529.68891767884
1024,174329.4516300348
570,209137.47235056377
2874,144613.47035501242
700,131956.41649358408
2756,203175.35473198135
2022,163339.80889599922
583,216916.7802361862
2392,391711.8256974863
2424,176636.352345543
212,96439.195918728
736,128405.60786206568
1610,172426.95157062644
890,124585.08236682758
467,191723.90802614138
578,184652.0832909845
1747,192139.0470998239
1149,160164.67694613573
2758,251030.05878670124
857,151086.46911000393
2219,283234.71722473507
733,73524.06753770112
2909,111612.76832073097
1798,253292.25421096897
235,143299.08755116852
2366,124155.96410191242
1027,130419.80686253536
1195,145097.09899450437
1303,77275.65419003199
148,169032.44045228703
608,156497.17712650518
2515,210801.72591846084
821,280675.6494487738
2500,262171.6905847183
745,103552.63161798652
741,122172.17680854074
1611,112165.67614182756
2532,137577.45195174994
1081,231135.8762971564
1692,448758.2911495177
2520,170724.63740630378
276,108818.92859516696
1992,127472.52007042516
663,68622.28092703322
418,116285.92546802557
1733,191585.8382000935
2359,150394.11922395503
253,197389.05005955562
1518,197877.43002437043
2035,139816.6077002639
2919,82904.35002600252
1540,248929.39182423076
2120,153683.18175284576
1674,185115.09022545343
256,150523.36359463615
2361,119171.29865921925
978,85659.244350209
2280,148149.1653636904
2095,207903.8216087031
1709,321158.30026331707
2801,229148.52174223575
1246,123308.78415698884
2373,102829.72717730181
1055,275166.8534678095
2017,127504.88875112057
1099,279031.8359182103
1344,90678.82986778911
835,210592.60839948343
1117,228115.3179768619
2043,102925.67062735604
2085,137228.81223772964
410,136498.80995225164
2650,113044.76493033321
2867,181059.00207067924
1668,115710.83316784688
1161,168176.84317548602
2122,188387.63106301398
2539,159048.5001117965
1047,136036.18324513905
1445,131813.12097362
541,121581.32496662076
569,230540.7776922576
1276,119923.17968595067
918,166527.87296440036
326,178934.32101366445
1936,128717.59115637706
895,93757.06468897594
257,148206.69696073304
1241,167875.1638720325
1545,112277.10990184022
1189,164107.03356168867
270,145477.98495970713
2066,167474.8819582466
693,117452.9135135993
1259,134022.10153129106
2916,158991.07277301006
2321,303247.61957390775
1977,64342.13888223438
1895,146181.6925237503
1240,157619.112062786
85,148957.80414512672
1823,131170.18084979928
825,277230.967134066
110,228545.8941139569
697,115135.87130963548
2297,110277.64302159636
1231,138680.9393710104
1355,140770.66873674316
968,334759.9696929727
584,208811.44059739285
1315,125886.2762403173
1606,147596.3092502409
206,91127.44498240009
1685,358901.9514624031
2016,140296.4394867283
869,195102.6861833818
2135,130136.69879324149
2346,184192.0339794603
2430,220097.7781979934
2198,60318.975533086734
2652,119786.00707548788
27,122344.4999114464
241,181055.2293462996
906,139202.8833883264
1506,111480.78096185421
2098,374017.4985390111
1435,225218.767133316
2213,153040.30801495322
1274,130751.793700204
743,37330.01920699724
1737,192716.01407770286
2797,266516.2334823205
2185,65084.00038809339
58,179252.71807240648
830,190427.4028081695
808,112679.21582997635
680,145890.0894864948
1153,102563.21884687459
1291,150424.461178221
1818,137647.7494800821
2161,182545.5338903699
1883,117459.77322069097
350,308503.8958401971
2473,131002.17933608755
295,183648.86379975235
293,182063.08840574874
859,135599.47487526553
288,71775.69297390096
1578,157172.805441063
102,183517.92687808708
2831,133996.89730094626
1030,148370.2077911509
2551,147699.90242392395
1286,163633.39833923112
958,328837.3250197636
776,129862.15742359508
72,244165.09154703605
2263,259195.14311644936
1866,154800.4571573914
2876,86334.68847742619
2146,227958.02110985163
103,165464.89887099678
1500,131281.41576845295
492,177221.18553740904
167,153123.04287678865
2597,123204.02975767023
2685,118039.41720586696
1035,156886.3848013035
1220,81896.30963509913
2602,169821.3695556529
2159,203767.0271933287
695,128224.00620160943
1109,261429.0324774813
640,177068.05686539132
1652,154977.66457763876
2090,175318.4151711864
1188,168675.41414540634
2345,224731.1844684338
1059,418569.6153811554
2751,229851.71227991304
128,194570.02621674672
1523,211080.3742958588
2925,183761.47505748912
2145,267294.24201450695
1121,222176.96855288945
566,220031.21225159403
565,250577.91412757765
1331,141887.73542787257
2928,121726.96735081609
156,139430.89974671873
797,141258.0651919867
327,97165.04922944348
2859,131256.9828138127
1453,119819.6290912452
1762,340951.220094521
1868,198873.17404248196
1760,180663.73380152712
1113,240963.42970668804
1812,194020.84581549157
117,148715.4051998044
1142,196988.22906367673
2342,419612.87989525613
927,154135.6286805151
2478,182372.2486050215
655,96006.77757113955
2064,131702.87094696955
369,276005.5354339016
2239,121953.46801949936
2732,246620.50657517434
1653,156706.05269161213
959,227648.1323125718
2395,364885.6207665805
1412,103236.13394135126
271,246813.43276032901
1484,152458.69846313022
1497,154303.89533778263
552,134862.0366127536
2,127704.88710643216
1855,276684.04344776855
4,266155.77250636107
2292,158315.5135600284
134,143675.9058870408
646,99149.42057781473
42,295700.5506984874
532,216720.7124502301
713,99146.61173641683
2561,147750.3282758817
2360,141133.3758486072
1333,124338.76331150573
1407,228743.5178264379
2892,293716.35599010537
574,203997.9006850904
1227,157147.94383852222
2591,201213.5408805136
1476,208530.508494473
1125,251810.23121300005
1446,150863.24818781292
408,115921.64585983237
1101,304126.7702734052
2251,209857.94454520513
373,172326.30803518734
2554,140985.04948102203
2382,244829.21608553018
1985,92642.97684629197
519,246400.59295303057
1093,202026.89036374824
864,229116.49778080173
2889,144865.2244415392
2308,174638.87745950586
986,158946.9189194491
1302,140772.52560506068
585,157313.07531591316
2708,143368.02922510647
147,132909.06959249525
1441,225519.66877273214
383,192420.09800800684
285,142631.3820317833
181,117485.18192305112
358,205518.2722864705
780,160252.36634259502
258,193900.74795056484
1865,201877.62235181945
692,112157.33257164752
2902,328999.84041242185
508,243062.90184776753
2638,140123.3888596536
36,141416.58037690978
611,168567.16437112898
2281,157825.59363672923
1678,119865.64932689727
1696,459213.47961822926
1557,56230.060883641854
2180,164238.20842342835
1726,216962.1638492058
951,145746.70562135227
267,218724.4158608649
2706,140353.71651591337
2221,256747.4412338186
1357,160019.62259207803
2901,313736.79389172787
347,171073.03415040305
2164,178449.77047562928
1586,318743.94714048493
360,155839.71835535107
1769,258362.38388802405
2617,137281.27972071283
1879,145903.24720014748
991,226749.5361658536
1535,127941.37858726757
1191,138859.20354757013
1579,215464.7487144102
1882,68965.76472927026
1510,140379.3634478541
2196,118333.6362143314
1845,180779.8764944095
2336,383440.2374001299
942,91647.35859623518
861,131636.54799595528
2555,130737.58182267006
1392,155847.12237314478
2099,234159.13506904614
1543,123743.22612028793
948,266734.1884534446
1239,168101.10760392994
22,189015.96399311698
2796,226093.25095014216
2747,173524.39560938376
92,286534.17252969753
210,176849.61282043927
1858,200504.8925913613
2228,149879.49195675526
447,231843.11829898754
827,239654.7964034223
1649,229040.196268296
682,129826.86198973587
2698,96482.71067092117
494,164713.6354898475
214,87329.4356550206
2441,232185.34192286668
2679,113164.84304622514
1336,115973.47705930806
465,176244.73209962953
1524,161192.42160724624
2543,125039.88786041872
631,139740.35356725738
2452,312276.3093806052
228,148192.18739321904
126,162454.64923657538
1092,233749.88485507094
1122,215967.64227619735
932,197023.77073895658
1980,73892.12931223706
2171,114085.01779938783
551,175675.25104345116
2768,155039.53337860087
2056,119145.48669019512
1159,355628.4802271078
2645,128684.24274014239
1174,171095.73340143813
2266,208450.69336997383
2462,410788.50455997605
1219,147474.59972493415
2922,171539.42912242582
118,145121.0766500563
474,167779.20763587605
2576,143812.49236857347
872,273726.53116117645
1077,206516.2291556563
1536,148424.79408268354
1150,131081.9906503449
2341,326777.10521755216
1931,163151.52042932314
2785,143887.99878376006
2538,131401.6463111168
597,195313.752415778
464,169397.10845772855
233,260408.52400261254
2169,142735.4455792722
2123,178860.36814475493
1867,174065.6352694836
137,231798.29835897742
515,253708.80803559988
933,110499.89153510267
2784,154743.2033551707
972,163048.964574089
599,173207.88205391134
2614,126978.39608276212
2582,154221.59486689014
1409,166090.36897027525
175,126542.92249422157
352,208142.23918590954
976,95209.21402990635
2134,186316.5570297312
984,118757.2131399512
2396,368861.4427157106
1673,142884.80410079996
404,114466.25936502943
607,165861.12172055646
814,153513.27544931998
868,181146.2766214664
2271,202046.58518664888
1633,207017.8156123527
337,154813.71834717822
2765,155764.48199237557
1746,243520.80392041622
368,323157.6281480363
2806,199610.94567758305
1662,184764.9381084392
1234,213769.64778262537
1373,132771.70106237807
1672,119286.96983839851
1939,130001.72632451435
